Time,BreathingWaveform
20/08/2018 14:15:19.275,7190715
20/08/2018 14:15:19.315,7189982
20/08/2018 14:15:19.355,7188830
20/08/2018 14:15:19.395,7188044
20/08/2018 14:15:19.435,7187102
20/08/2018 14:15:19.475,7186892
20/08/2018 14:15:19.515,7186369
20/08/2018 14:15:19.555,7185426
20/08/2018 14:15:19.595,7185478
20/08/2018 14:15:19.635,7185269
20/08/2018 14:15:19.675,7185950
20/08/2018 14:15:19.715,7184588
20/08/2018 14:15:19.755,7184745
20/08/2018 14:15:19.795,7184536
20/08/2018 14:15:19.835,7183802
20/08/2018 14:15:19.875,7183384
20/08/2018 14:15:19.915,7183488
20/08/2018 14:15:19.955,7182755
20/08/2018 14:15:19.995,7181760
20/08/2018 14:15:20.035,7182284
20/08/2018 14:15:20.075,7182179
20/08/2018 14:15:20.115,7182074
20/08/2018 14:15:20.155,7182127
20/08/2018 14:15:20.195,7182860
20/08/2018 14:15:20.235,7183855
20/08/2018 14:15:20.275,7185635
20/08/2018 14:15:20.315,7186526
20/08/2018 14:15:20.355,7187363
20/08/2018 14:15:20.395,7188987
20/08/2018 14:15:20.435,7189930
20/08/2018 14:15:20.475,7190924
20/08/2018 14:15:20.515,7192286
20/08/2018 14:15:20.555,7193333
20/08/2018 14:15:20.595,7194590
20/08/2018 14:15:20.635,7195847
20/08/2018 14:15:20.675,7195742
20/08/2018 14:15:20.715,7195428
20/08/2018 14:15:20.755,7194695
20/08/2018 14:15:20.795,7194433
20/08/2018 14:15:20.835,7195271
20/08/2018 14:15:20.875,7196161
20/08/2018 14:15:20.915,7196842
20/08/2018 14:15:20.955,7197209
20/08/2018 14:15:20.995,7198937
20/08/2018 14:15:21.035,7198937
20/08/2018 14:15:21.075,7199408
20/08/2018 14:15:21.115,7199827
20/08/2018 14:15:21.155,7199722
20/08/2018 14:15:21.195,7200612
20/08/2018 14:15:21.235,7199774
20/08/2018 14:15:21.275,7199198
20/08/2018 14:15:21.315,7199408
20/08/2018 14:15:21.355,7199355
20/08/2018 14:15:21.395,7198937
20/08/2018 14:15:21.435,7198046
20/08/2018 14:15:21.475,7196213
20/08/2018 14:15:21.515,7196004
20/08/2018 14:15:21.555,7195428
20/08/2018 14:15:21.595,7194485
20/08/2018 14:15:21.635,7193700
20/08/2018 14:15:21.675,7193595
20/08/2018 14:15:21.715,7193491
20/08/2018 14:15:21.755,7192914
20/08/2018 14:15:21.795,7192338
20/08/2018 14:15:21.835,7192234
20/08/2018 14:15:21.875,7191605
20/08/2018 14:15:21.915,7191239
20/08/2018 14:15:21.955,7190872
20/08/2018 14:15:21.995,7190977
20/08/2018 14:15:22.035,7190820
20/08/2018 14:15:22.075,7190296
20/08/2018 14:15:22.115,7190244
20/08/2018 14:15:22.155,7189353
20/08/2018 14:15:22.195,7188830
20/08/2018 14:15:22.235,7188882
20/08/2018 14:15:22.275,7189144
20/08/2018 14:15:22.315,7188620
20/08/2018 14:15:22.355,7188620
20/08/2018 14:15:22.395,7188882
20/08/2018 14:15:22.435,7188411
20/08/2018 14:15:22.475,7189196
20/08/2018 14:15:22.515,7188568
20/08/2018 14:15:22.555,7188097
20/08/2018 14:15:22.595,7187783
20/08/2018 14:15:22.635,7187573
20/08/2018 14:15:22.675,7187102
20/08/2018 14:15:22.715,7187102
20/08/2018 14:15:22.755,7185164
20/08/2018 14:15:22.795,7184588
20/08/2018 14:15:22.835,7183436
20/08/2018 14:15:22.875,7183384
20/08/2018 14:15:22.915,7182598
20/08/2018 14:15:22.955,7182441
20/08/2018 14:15:22.995,7181865
20/08/2018 14:15:23.035,7181865
20/08/2018 14:15:23.075,7181027
20/08/2018 14:15:23.115,7181917
20/08/2018 14:15:23.155,7181708
20/08/2018 14:15:23.195,7181394
20/08/2018 14:15:23.235,7181813
20/08/2018 14:15:23.275,7181865
20/08/2018 14:15:23.315,7182022
20/08/2018 14:15:23.355,7182703
20/08/2018 14:15:23.395,7182860
20/08/2018 14:15:23.435,7182493
20/08/2018 14:15:23.475,7183227
20/08/2018 14:15:23.515,7182231
20/08/2018 14:15:23.555,7182179
20/08/2018 14:15:23.595,7181708
20/08/2018 14:15:23.635,7182022
20/08/2018 14:15:23.675,7181813
20/08/2018 14:15:23.715,7182127
20/08/2018 14:15:23.755,7182284
20/08/2018 14:15:23.795,7181603
20/08/2018 14:15:23.835,7181603
20/08/2018 14:15:23.875,7181289
20/08/2018 14:15:23.915,7181917
20/08/2018 14:15:23.955,7182127
20/08/2018 14:15:23.995,7182441
20/08/2018 14:15:24.035,7182546
20/08/2018 14:15:24.075,7183802
20/08/2018 14:15:24.115,7183593
20/08/2018 14:15:24.155,7182703
20/08/2018 14:15:24.195,7183174
20/08/2018 14:15:24.235,7183960
20/08/2018 14:15:24.275,7184641
20/08/2018 14:15:24.315,7185531
20/08/2018 14:15:24.355,7186683
20/08/2018 14:15:24.395,7188725
20/08/2018 14:15:24.435,7189668
20/08/2018 14:15:24.475,7190715
20/08/2018 14:15:24.515,7191501
20/08/2018 14:15:24.555,7192548
20/08/2018 14:15:24.595,7193019
20/08/2018 14:15:24.635,7194695
20/08/2018 14:15:24.675,7195952
20/08/2018 14:15:24.715,7196842
20/08/2018 14:15:24.755,7197994
20/08/2018 14:15:24.795,7198832
20/08/2018 14:15:24.835,7199198
20/08/2018 14:15:24.875,7199565
20/08/2018 14:15:24.915,7199827
20/08/2018 14:15:24.955,7200141
20/08/2018 14:15:24.995,7199984
20/08/2018 14:15:25.035,7199041
20/08/2018 14:15:25.075,7199617
20/08/2018 14:15:25.115,7197942
20/08/2018 14:15:25.155,7197889
20/08/2018 14:15:25.195,7197470
20/08/2018 14:15:25.235,7196737
20/08/2018 14:15:25.275,7196109
20/08/2018 14:15:25.315,7195009
20/08/2018 14:15:25.355,7194590
20/08/2018 14:15:25.395,7193962
20/08/2018 14:15:25.435,7193595
20/08/2018 14:15:25.475,7192757
20/08/2018 14:15:25.515,7192810
20/08/2018 14:15:25.555,7191815
20/08/2018 14:15:25.595,7190820
20/08/2018 14:15:25.635,7191082
20/08/2018 14:15:25.675,7190767
20/08/2018 14:15:25.715,7189825
20/08/2018 14:15:25.755,7189668
20/08/2018 14:15:25.795,7189773
20/08/2018 14:15:25.835,7189039
20/08/2018 14:15:25.875,7188411
20/08/2018 14:15:25.915,7188516
20/08/2018 14:15:25.955,7188411
20/08/2018 14:15:25.995,7188149
20/08/2018 14:15:26.035,7188463
20/08/2018 14:15:26.075,7188149
20/08/2018 14:15:26.115,7187573
20/08/2018 14:15:26.155,7187154
20/08/2018 14:15:26.195,7186683
20/08/2018 14:15:26.235,7186369
20/08/2018 14:15:26.275,7186526
20/08/2018 14:15:26.315,7186735
20/08/2018 14:15:26.355,7186735
20/08/2018 14:15:26.395,7186473
20/08/2018 14:15:26.435,7186421
20/08/2018 14:15:26.475,7186473
20/08/2018 14:15:26.515,7186683
20/08/2018 14:15:26.555,7186159
20/08/2018 14:15:26.595,7185635
20/08/2018 14:15:26.635,7185269
20/08/2018 14:15:26.675,7185112
20/08/2018 14:15:26.715,7184222
20/08/2018 14:15:26.755,7183488
20/08/2018 14:15:26.795,7182808
20/08/2018 14:15:26.835,7182441
20/08/2018 14:15:26.875,7182651
20/08/2018 14:15:26.915,7181760
20/08/2018 14:15:26.955,7181865
20/08/2018 14:15:26.995,7181446
20/08/2018 14:15:27.035,7181603
20/08/2018 14:15:27.075,7181551
20/08/2018 14:15:27.115,7181656
20/08/2018 14:15:27.155,7181132
20/08/2018 14:15:27.195,7181446
20/08/2018 14:15:27.235,7181184
20/08/2018 14:15:27.275,7180818
20/08/2018 14:15:27.315,7180556
20/08/2018 14:15:27.355,7181080
20/08/2018 14:15:27.395,7180556
20/08/2018 14:15:27.435,7179456
20/08/2018 14:15:27.475,7179299
20/08/2018 14:15:27.515,7179194
20/08/2018 14:15:27.555,7179823
20/08/2018 14:15:27.595,7180242
20/08/2018 14:15:27.635,7180608
20/08/2018 14:15:27.675,7182912
20/08/2018 14:15:27.715,7182912
20/08/2018 14:15:27.755,7183698
20/08/2018 14:15:27.795,7185112
20/08/2018 14:15:27.835,7186578
20/08/2018 14:15:27.875,7187468
20/08/2018 14:15:27.915,7187730
20/08/2018 14:15:27.955,7189616
20/08/2018 14:15:27.995,7189249
20/08/2018 14:15:28.035,7190244
20/08/2018 14:15:28.075,7190767
20/08/2018 14:15:28.115,7190924
20/08/2018 14:15:28.155,7192129
20/08/2018 14:15:28.195,7193124
20/08/2018 14:15:28.235,7193595
20/08/2018 14:15:28.275,7193857
20/08/2018 14:15:28.315,7195323
20/08/2018 14:15:28.355,7196213
20/08/2018 14:15:28.395,7196266
20/08/2018 14:15:28.435,7197104
20/08/2018 14:15:28.475,7197680
20/08/2018 14:15:28.515,7197994
20/08/2018 14:15:28.555,7197470
20/08/2018 14:15:28.595,7196737
20/08/2018 14:15:28.635,7196423
20/08/2018 14:15:28.675,7196580
20/08/2018 14:15:28.715,7195533
20/08/2018 14:15:28.755,7194223
20/08/2018 14:15:28.795,7194171
20/08/2018 14:15:28.835,7193543
20/08/2018 14:15:28.875,7192024
20/08/2018 14:15:28.915,7192862
20/08/2018 14:15:28.955,7191710
20/08/2018 14:15:28.995,7191867
20/08/2018 14:15:29.035,7191605
20/08/2018 14:15:29.075,7191029
20/08/2018 14:15:29.115,7190715
20/08/2018 14:15:29.155,7190558
20/08/2018 14:15:29.195,7190191
20/08/2018 14:15:29.235,7189406
20/08/2018 14:15:29.275,7189563
20/08/2018 14:15:29.315,7190296
20/08/2018 14:15:29.355,7189877
20/08/2018 14:15:29.395,7188097
20/08/2018 14:15:29.435,7187835
20/08/2018 14:15:29.475,7187363
20/08/2018 14:15:29.515,7187521
20/08/2018 14:15:29.555,7187049
20/08/2018 14:15:29.595,7187049
20/08/2018 14:15:29.635,7186840
20/08/2018 14:15:29.675,7185688
20/08/2018 14:15:29.715,7184955
20/08/2018 14:15:29.755,7184169
20/08/2018 14:15:29.795,7183593
20/08/2018 14:15:29.835,7182441
20/08/2018 14:15:29.875,7182074
20/08/2018 14:15:29.915,7180975
20/08/2018 14:15:29.955,7180032
20/08/2018 14:15:29.995,7179875
20/08/2018 14:15:30.035,7178304
20/08/2018 14:15:30.075,7177623
20/08/2018 14:15:30.115,7175633
20/08/2018 14:15:30.155,7174481
20/08/2018 14:15:30.195,7174795
20/08/2018 14:15:30.235,7173277
20/08/2018 14:15:30.275,7173067
20/08/2018 14:15:30.315,7172649
20/08/2018 14:15:30.355,7173224
20/08/2018 14:15:30.395,7172910
20/08/2018 14:15:30.435,7173486
20/08/2018 14:15:30.475,7173172
20/08/2018 14:15:30.515,7173434
20/08/2018 14:15:30.555,7173643
20/08/2018 14:15:30.595,7174010
20/08/2018 14:15:30.635,7173696
20/08/2018 14:15:30.675,7174063
20/08/2018 14:15:30.715,7174429
20/08/2018 14:15:30.755,7173591
20/08/2018 14:15:30.795,7173277
20/08/2018 14:15:30.835,7173067
20/08/2018 14:15:30.875,7173801
20/08/2018 14:15:30.915,7174638
20/08/2018 14:15:30.955,7175895
20/08/2018 14:15:30.995,7176628
20/08/2018 14:15:31.035,7178985
20/08/2018 14:15:31.075,7180137
20/08/2018 14:15:31.115,7181656
20/08/2018 14:15:31.155,7183174
20/08/2018 14:15:31.195,7184274
20/08/2018 14:15:31.235,7186316
20/08/2018 14:15:31.275,7187206
20/08/2018 14:15:31.315,7189301
20/08/2018 14:15:31.355,7190244
20/08/2018 14:15:31.395,7190191
20/08/2018 14:15:31.435,7192338
20/08/2018 14:15:31.475,7192024
20/08/2018 14:15:31.515,7193019
20/08/2018 14:15:31.555,7194485
20/08/2018 14:15:31.595,7195637
20/08/2018 14:15:31.635,7196580
20/08/2018 14:15:31.675,7196004
20/08/2018 14:15:31.715,7197051
20/08/2018 14:15:31.755,7197156
20/08/2018 14:15:31.795,7198046
20/08/2018 14:15:31.835,7198884
20/08/2018 14:15:31.875,7199984
20/08/2018 14:15:31.915,7199774
20/08/2018 14:15:31.955,7200089
20/08/2018 14:15:31.995,7200036
20/08/2018 14:15:32.035,7199722
20/08/2018 14:15:32.075,7199146
20/08/2018 14:15:32.115,7197994
20/08/2018 14:15:32.155,7197418
20/08/2018 14:15:32.195,7196528
20/08/2018 14:15:32.235,7195952
20/08/2018 14:15:32.275,7195899
20/08/2018 14:15:32.315,7195533
20/08/2018 14:15:32.355,7195219
20/08/2018 14:15:32.395,7194643
20/08/2018 14:15:32.435,7193543
20/08/2018 14:15:32.475,7192652
20/08/2018 14:15:32.515,7192600
20/08/2018 14:15:32.555,7192024
20/08/2018 14:15:32.595,7192077
20/08/2018 14:15:32.635,7191972
20/08/2018 14:15:32.675,7190610
20/08/2018 14:15:32.715,7189406
20/08/2018 14:15:32.755,7189773
20/08/2018 14:15:32.795,7189616
20/08/2018 14:15:32.835,7188463
20/08/2018 14:15:32.875,7188516
20/08/2018 14:15:32.915,7187992
20/08/2018 14:15:32.955,7187783
20/08/2018 14:15:32.995,7187573
20/08/2018 14:15:33.035,7187206
20/08/2018 14:15:33.075,7186630
20/08/2018 14:15:33.115,7186526
20/08/2018 14:15:33.155,7185216
20/08/2018 14:15:33.195,7184379
20/08/2018 14:15:33.235,7184274
20/08/2018 14:15:33.275,7183384
20/08/2018 14:15:33.315,7181970
20/08/2018 14:15:33.355,7181237
20/08/2018 14:15:33.395,7181865
20/08/2018 14:15:33.435,7180713
20/08/2018 14:15:33.475,7180137
20/08/2018 14:15:33.515,7179509
20/08/2018 14:15:33.555,7179613
20/08/2018 14:15:33.595,7180032
20/08/2018 14:15:33.635,7180032
20/08/2018 14:15:33.675,7179980
20/08/2018 14:15:33.715,7180294
20/08/2018 14:15:33.755,7180346
20/08/2018 14:15:33.795,7181027
20/08/2018 14:15:33.835,7180137
20/08/2018 14:15:33.875,7180870
20/08/2018 14:15:33.915,7181132
20/08/2018 14:15:33.955,7181027
20/08/2018 14:15:33.995,7180032
20/08/2018 14:15:34.035,7180556
20/08/2018 14:15:34.075,7179927
20/08/2018 14:15:34.115,7180137
20/08/2018 14:15:34.155,7179456
20/08/2018 14:15:34.195,7178775
20/08/2018 14:15:34.235,7178985
20/08/2018 14:15:34.275,7178670
20/08/2018 14:15:34.315,7178618
20/08/2018 14:15:34.355,7177780
20/08/2018 14:15:34.395,7178670
20/08/2018 14:15:34.435,7178199
20/08/2018 14:15:34.475,7178409
20/08/2018 14:15:34.515,7179142
20/08/2018 14:15:34.555,7178461
20/08/2018 14:15:34.595,7178513
20/08/2018 14:15:34.635,7179247
20/08/2018 14:15:34.675,7180556
20/08/2018 14:15:34.715,7181970
20/08/2018 14:15:34.755,7182441
20/08/2018 14:15:34.795,7184012
20/08/2018 14:15:34.835,7185164
20/08/2018 14:15:34.875,7186788
20/08/2018 14:15:34.915,7188097
20/08/2018 14:15:34.955,7189196
20/08/2018 14:15:34.995,7190715
20/08/2018 14:15:35.035,7191448
20/08/2018 14:15:35.075,7191867
20/08/2018 14:15:35.115,7193752
20/08/2018 14:15:35.155,7194328
20/08/2018 14:15:35.195,7195271
20/08/2018 14:15:35.235,7195533
20/08/2018 14:15:35.275,7195271
20/08/2018 14:15:35.315,7195428
20/08/2018 14:15:35.355,7194119
20/08/2018 14:15:35.395,7193333
20/08/2018 14:15:35.435,7193019
20/08/2018 14:15:35.475,7192443
20/08/2018 14:15:35.515,7191396
20/08/2018 14:15:35.555,7190348
20/08/2018 14:15:35.595,7189720
20/08/2018 14:15:35.635,7189930
20/08/2018 14:15:35.675,7188777
20/08/2018 14:15:35.715,7188306
20/08/2018 14:15:35.755,7187259
20/08/2018 14:15:35.795,7187678
20/08/2018 14:15:35.835,7186473
20/08/2018 14:15:35.875,7186316
20/08/2018 14:15:35.915,7186159
20/08/2018 14:15:35.955,7185321
20/08/2018 14:15:35.995,7185321
20/08/2018 14:15:36.035,7184588
20/08/2018 14:15:36.075,7184012
20/08/2018 14:15:36.115,7184012
20/08/2018 14:15:36.155,7183855
20/08/2018 14:15:36.195,7184064
20/08/2018 14:15:36.235,7183750
20/08/2018 14:15:36.275,7183384
20/08/2018 14:15:36.315,7182755
20/08/2018 14:15:36.355,7183174
20/08/2018 14:15:36.395,7182965
20/08/2018 14:15:36.435,7183017
20/08/2018 14:15:36.475,7182284
20/08/2018 14:15:36.515,7182441
20/08/2018 14:15:36.555,7181813
20/08/2018 14:15:36.595,7181656
20/08/2018 14:15:36.635,7180503
20/08/2018 14:15:36.675,7179980
20/08/2018 14:15:36.715,7179561
20/08/2018 14:15:36.755,7179613
20/08/2018 14:15:36.795,7179194
20/08/2018 14:15:36.835,7179509
20/08/2018 14:15:36.875,7179037
20/08/2018 14:15:36.915,7178618
20/08/2018 14:15:36.955,7177990
20/08/2018 14:15:36.995,7177780
20/08/2018 14:15:37.035,7177414
20/08/2018 14:15:37.075,7177362
20/08/2018 14:15:37.115,7175738
20/08/2018 14:15:37.155,7175110
20/08/2018 14:15:37.195,7174010
20/08/2018 14:15:37.235,7173801
20/08/2018 14:15:37.275,7173277
20/08/2018 14:15:37.315,7172858
20/08/2018 14:15:37.355,7171915
20/08/2018 14:15:37.395,7172596
20/08/2018 14:15:37.435,7172701
20/08/2018 14:15:37.475,7173539
20/08/2018 14:15:37.515,7174638
20/08/2018 14:15:37.555,7174848
20/08/2018 14:15:37.595,7176524
20/08/2018 14:15:37.635,7177204
20/08/2018 14:15:37.675,7178199
20/08/2018 14:15:37.715,7179613
20/08/2018 14:15:37.755,7180294
20/08/2018 14:15:37.795,7181498
20/08/2018 14:15:37.835,7182651
20/08/2018 14:15:37.875,7183070
20/08/2018 14:15:37.915,7185164
20/08/2018 14:15:37.955,7185845
20/08/2018 14:15:37.995,7187363
20/08/2018 14:15:38.035,7188568
20/08/2018 14:15:38.075,7190244
20/08/2018 14:15:38.115,7190558
20/08/2018 14:15:38.155,7191762
20/08/2018 14:15:38.195,7192810
20/08/2018 14:15:38.235,7193386
20/08/2018 14:15:38.275,7194276
20/08/2018 14:15:38.315,7195376
20/08/2018 14:15:38.355,7196213
20/08/2018 14:15:38.395,7195899
20/08/2018 14:15:38.435,7195952
20/08/2018 14:15:38.475,7196109
20/08/2018 14:15:38.515,7195480
20/08/2018 14:15:38.555,7196318
20/08/2018 14:15:38.595,7195742
20/08/2018 14:15:38.635,7196109
20/08/2018 14:15:38.675,7195952
20/08/2018 14:15:38.715,7195219
20/08/2018 14:15:38.755,7194538
20/08/2018 14:15:38.795,7194066
20/08/2018 14:15:38.835,7193491
20/08/2018 14:15:38.875,7193491
20/08/2018 14:15:38.915,7191919
20/08/2018 14:15:38.955,7191815
20/08/2018 14:15:38.995,7190767
20/08/2018 14:15:39.035,7189773
20/08/2018 14:15:39.075,7189825
20/08/2018 14:15:39.115,7189144
20/08/2018 14:15:39.155,7188306
20/08/2018 14:15:39.195,7188097
20/08/2018 14:15:39.235,7187730
20/08/2018 14:15:39.275,7186892
20/08/2018 14:15:39.315,7187102
20/08/2018 14:15:39.355,7186892
20/08/2018 14:15:39.395,7186526
20/08/2018 14:15:39.435,7186159
20/08/2018 14:15:39.475,7184641
20/08/2018 14:15:39.515,7184431
20/08/2018 14:15:39.555,7184693
20/08/2018 14:15:39.595,7184431
20/08/2018 14:15:39.635,7182912
20/08/2018 14:15:39.675,7181498
20/08/2018 14:15:39.715,7181917
20/08/2018 14:15:39.755,7181184
20/08/2018 14:15:39.795,7180399
20/08/2018 14:15:39.835,7180346
20/08/2018 14:15:39.875,7178304
20/08/2018 14:15:39.915,7177257
20/08/2018 14:15:39.955,7176471
20/08/2018 14:15:39.995,7175476
20/08/2018 14:15:40.035,7173853
20/08/2018 14:15:40.075,7173277
20/08/2018 14:15:40.115,7172387
20/08/2018 14:15:40.155,7172125
20/08/2018 14:15:40.195,7171392
20/08/2018 14:15:40.235,7170344
20/08/2018 14:15:40.275,7168511
20/08/2018 14:15:40.315,7168931
20/08/2018 14:15:40.355,7168407
20/08/2018 14:15:40.395,7167831
20/08/2018 14:15:40.435,7167464
20/08/2018 14:15:40.475,7167045
20/08/2018 14:15:40.515,7167307
20/08/2018 14:15:40.555,7167045
20/08/2018 14:15:40.595,7167150
20/08/2018 14:15:40.635,7167674
20/08/2018 14:15:40.675,7167831
20/08/2018 14:15:40.715,7167883
20/08/2018 14:15:40.755,7167359
20/08/2018 14:15:40.795,7168669
20/08/2018 14:15:40.835,7169035
20/08/2018 14:15:40.875,7168249
20/08/2018 14:15:40.915,7167988
20/08/2018 14:15:40.955,7167883
20/08/2018 14:15:40.995,7167935
20/08/2018 14:15:41.035,7168302
20/08/2018 14:15:41.075,7167988
20/08/2018 14:15:41.115,7167045
20/08/2018 14:15:41.155,7167726
20/08/2018 14:15:41.195,7168773
20/08/2018 14:15:41.235,7168983
20/08/2018 14:15:41.275,7169716
20/08/2018 14:15:41.315,7171025
20/08/2018 14:15:41.355,7171339
20/08/2018 14:15:41.395,7172649
20/08/2018 14:15:41.435,7173539
20/08/2018 14:15:41.475,7175110
20/08/2018 14:15:41.515,7176419
20/08/2018 14:15:41.555,7177362
20/08/2018 14:15:41.595,7178042
20/08/2018 14:15:41.635,7179037
20/08/2018 14:15:41.675,7179404
20/08/2018 14:15:41.715,7180399
20/08/2018 14:15:41.755,7181656
20/08/2018 14:15:41.795,7182651
20/08/2018 14:15:41.835,7184064
20/08/2018 14:15:41.875,7185478
20/08/2018 14:15:41.915,7186683
20/08/2018 14:15:41.955,7188097
20/08/2018 14:15:41.995,7189458
20/08/2018 14:15:42.035,7190715
20/08/2018 14:15:42.075,7192914
20/08/2018 14:15:42.115,7194538
20/08/2018 14:15:42.155,7194538
20/08/2018 14:15:42.195,7195847
20/08/2018 14:15:42.235,7196790
20/08/2018 14:15:42.275,7197313
20/08/2018 14:15:42.315,7197418
20/08/2018 14:15:42.355,7197784
20/08/2018 14:15:42.395,7197889
20/08/2018 14:15:42.435,7197051
20/08/2018 14:15:42.475,7196161
20/08/2018 14:15:42.515,7195533
20/08/2018 14:15:42.555,7195428
20/08/2018 14:15:42.595,7195428
20/08/2018 14:15:42.635,7194014
20/08/2018 14:15:42.675,7193648
20/08/2018 14:15:42.715,7193229
20/08/2018 14:15:42.755,7191448
20/08/2018 14:15:42.795,7191344
20/08/2018 14:15:42.835,7190767
20/08/2018 14:15:42.875,7190296
20/08/2018 14:15:42.915,7189720
20/08/2018 14:15:42.955,7189301
20/08/2018 14:15:42.995,7189196
20/08/2018 14:15:43.035,7188516
20/08/2018 14:15:43.075,7188411
20/08/2018 14:15:43.115,7187940
20/08/2018 14:15:43.155,7187678
20/08/2018 14:15:43.195,7186683
20/08/2018 14:15:43.235,7185897
20/08/2018 14:15:43.275,7185845
20/08/2018 14:15:43.315,7184850
20/08/2018 14:15:43.355,7183488
20/08/2018 14:15:43.395,7182546
20/08/2018 14:15:43.435,7182074
20/08/2018 14:15:43.475,7181865
20/08/2018 14:15:43.515,7180137
20/08/2018 14:15:43.555,7179352
20/08/2018 14:15:43.595,7179404
20/08/2018 14:15:43.635,7178513
20/08/2018 14:15:43.675,7178199
20/08/2018 14:15:43.715,7177257
20/08/2018 14:15:43.755,7175791
20/08/2018 14:15:43.795,7175371
20/08/2018 14:15:43.835,7173853
20/08/2018 14:15:43.875,7173801
20/08/2018 14:15:43.915,7172806
20/08/2018 14:15:43.955,7171549
20/08/2018 14:15:43.995,7170397
20/08/2018 14:15:44.035,7170187
20/08/2018 14:15:44.075,7169088
20/08/2018 14:15:44.115,7169035
20/08/2018 14:15:44.155,7168773
20/08/2018 14:15:44.195,7168354
20/08/2018 14:15:44.235,7167307
20/08/2018 14:15:44.275,7167517
20/08/2018 14:15:44.315,7166993
20/08/2018 14:15:44.355,7167935
20/08/2018 14:15:44.395,7167569
20/08/2018 14:15:44.435,7167621
20/08/2018 14:15:44.475,7167045
20/08/2018 14:15:44.515,7167988
20/08/2018 14:15:44.555,7168354
20/08/2018 14:15:44.595,7167464
20/08/2018 14:15:44.635,7167307
20/08/2018 14:15:44.675,7166731
20/08/2018 14:15:44.715,7166731
20/08/2018 14:15:44.755,7166993
20/08/2018 14:15:44.795,7165893
20/08/2018 14:15:44.835,7165998
20/08/2018 14:15:44.875,7165998
20/08/2018 14:15:44.915,7167307
20/08/2018 14:15:44.955,7167778
20/08/2018 14:15:44.995,7167935
20/08/2018 14:15:45.035,7168302
20/08/2018 14:15:45.075,7169611
20/08/2018 14:15:45.115,7170711
20/08/2018 14:15:45.155,7171601
20/08/2018 14:15:45.195,7172753
20/08/2018 14:15:45.235,7173539
20/08/2018 14:15:45.275,7175214
20/08/2018 14:15:45.315,7175843
20/08/2018 14:15:45.355,7177414
20/08/2018 14:15:45.395,7178461
20/08/2018 14:15:45.435,7179299
20/08/2018 14:15:45.475,7180137
20/08/2018 14:15:45.515,7181708
20/08/2018 14:15:45.555,7182912
20/08/2018 14:15:45.595,7183331
20/08/2018 14:15:45.635,7183750
20/08/2018 14:15:45.675,7184431
20/08/2018 14:15:45.715,7184798
20/08/2018 14:15:45.755,7187311
20/08/2018 14:15:45.795,7188044
20/08/2018 14:15:45.835,7188673
20/08/2018 14:15:45.875,7190244
20/08/2018 14:15:45.915,7190191
20/08/2018 14:15:45.955,7189877
20/08/2018 14:15:45.995,7191291
20/08/2018 14:15:46.035,7192024
20/08/2018 14:15:46.075,7193333
20/08/2018 14:15:46.115,7194119
20/08/2018 14:15:46.155,7194066
20/08/2018 14:15:46.195,7194485
20/08/2018 14:15:46.235,7194381
20/08/2018 14:15:46.275,7193962
20/08/2018 14:15:46.315,7193281
20/08/2018 14:15:46.355,7193543
20/08/2018 14:15:46.395,7193543
20/08/2018 14:15:46.435,7192548
20/08/2018 14:15:46.475,7192391
20/08/2018 14:15:46.515,7191972
20/08/2018 14:15:46.555,7191029
20/08/2018 14:15:46.595,7190767
20/08/2018 14:15:46.635,7190820
20/08/2018 14:15:46.675,7189825
20/08/2018 14:15:46.715,7189720
20/08/2018 14:15:46.755,7188882
20/08/2018 14:15:46.795,7189144
20/08/2018 14:15:46.835,7188516
20/08/2018 14:15:46.875,7189511
20/08/2018 14:15:46.915,7188411
20/08/2018 14:15:46.955,7188882
20/08/2018 14:15:46.995,7188882
20/08/2018 14:15:47.035,7187521
20/08/2018 14:15:47.075,7186159
20/08/2018 14:15:47.115,7185583
20/08/2018 14:15:47.155,7184850
20/08/2018 14:15:47.195,7184902
20/08/2018 14:15:47.235,7184850
20/08/2018 14:15:47.275,7184012
20/08/2018 14:15:47.315,7183384
20/08/2018 14:15:47.355,7183122
20/08/2018 14:15:47.395,7182389
20/08/2018 14:15:47.435,7181708
20/08/2018 14:15:47.475,7180975
20/08/2018 14:15:47.515,7180608
20/08/2018 14:15:47.555,7179875
20/08/2018 14:15:47.595,7179561
20/08/2018 14:15:47.635,7178828
20/08/2018 14:15:47.675,7178618
20/08/2018 14:15:47.715,7178775
20/08/2018 14:15:47.755,7178252
20/08/2018 14:15:47.795,7177833
20/08/2018 14:15:47.835,7178042
20/08/2018 14:15:47.875,7177257
20/08/2018 14:15:47.915,7176942
20/08/2018 14:15:47.955,7177047
20/08/2018 14:15:47.995,7177257
20/08/2018 14:15:48.035,7177414
20/08/2018 14:15:48.075,7177257
20/08/2018 14:15:48.115,7176681
20/08/2018 14:15:48.155,7176838
20/08/2018 14:15:48.195,7177571
20/08/2018 14:15:48.235,7177100
20/08/2018 14:15:48.275,7176471
20/08/2018 14:15:48.315,7176105
20/08/2018 14:15:48.355,7175843
20/08/2018 14:15:48.395,7175948
20/08/2018 14:15:48.435,7175214
20/08/2018 14:15:48.475,7175476
20/08/2018 14:15:48.515,7175738
20/08/2018 14:15:48.555,7176157
20/08/2018 14:15:48.595,7176105
20/08/2018 14:15:48.635,7176262
20/08/2018 14:15:48.675,7175895
